Typ kvalifikace,Titul,1. stupeň ZŠ,2. stupeň ZŠ,SŠ,Specializace,Typ ostatní kvalifikace,Název,Vysoká škola,Fakulta,Cena,Město,SDS / semestr,P,DF,K,jednoobor,dvouobor,Odkaz na více info,Poznámka,ČJL,AJ,NJ,FJ,ŠJ,RJ,M,IKT,D,OV ,ZSV,F,CH,PŘ,Z,HV,VV,VKZ,TV,ČSP,DV,ETV,FAV,TPV,OSV,VDO,EGS,MKV,ENV,MV,ODBP,PV,ODBV,NOVÁ AKREDITACE DO 2021
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství výtvarné výchovy pro 2. stupeň základní školy a střední školy a základní umělecké školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,0,1,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300100&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+5+polo%C5%BEek,Vědy o umění a kultuře,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,"Učitelství výtvarné výchovy pro 2.stupeň ZŠ, SŠ a ZUŠ",Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,4,P,0,0,1,1,jednooborové i dvouoborové,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství výtvarné výchovy pro střední školy,Západočeská univerzita v Plzni,Fakulta pedagogická,0 Kč,Plzeň,4,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=N0114A300079&FormOfStudy=P&TypeOfStudy=N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství základů společenských věd a občanské výchovy pro střední školy a 2. stupeň základních škol,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,4,P,0,K,0,1,prezenční i kombinované,,0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,0,0,ETV,0,0,0,VDO,EGS,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Učitelství základů společenských věd pro 2. stupeň základní školy a střední školy,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,0,0,1,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=N&stupr=N0114A300101&obor1=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazit+6+polo%C5%BEek,"Filozofie, religionistika a teologie",0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,0,0,ETV,0,0,0,VDO,EGS,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství základů společenských věd pro střední školy,Masarykova univerzita,Filozofická fakulta,0 Kč,Brno,4,P,0,K,1,1,https://is.muni.cz/program/24539/ucitelstvi-zakladu-spolecenskych-ved-pro-stredni-skoly,,0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,0,0,ETV,0,0,0,VDO,EGS,0,0,0,0,0,0,ANO
Titul,Mgr.,0,2. stupeň ZŠ,0,Učitelství,0,Učitelství zeměpisu pro základní školy,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,4,P,0,0,0,1,https://is.muni.cz/program/23969/ucitelstvi-zemepisu-pro-zakladni-skoly,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Výchova ke zdraví se zaměřením na vzdělávání,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,6,P,0,K,0,1,https://is.muni.cz/program/23837/vychova-ke-zdravi-se-zamerenim-na-vzdelavani,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Výchova ke zdraví se zaměřením na vzdělávání,Ostravská univerzita,Pedagogická fakulta,0 Kč,Ostrava,6,P,0,0,0,1,https://www.osu.cz/studijniobory/?znazvu=V%C3%BDchova+ke+zdrav%C3%AD+se+zam%C4%9B%C5%99en%C3%ADm+na+vzd%C4%9Bl%C3%A1v%C3%A1n%C3%AD&t7=ano&tbsp%5B%5D=1&f45000=ano&filtr=a&x=210&y=6#filtr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Výchova ke zdraví se zaměřením na vzdělávání,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,6,P,0,K,0,1,prezenční i kombinované,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Výchova ke zdraví se zaměřením na vzdělávání,Západočeská univerzita v Plzni,Fakulta pedagogická,0 Kč,Plzeň,6,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=B0114A300093&FormOfStudy=P&TypeOfStudy=B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Výtvarná tvorba se zaměřením na vzdělávání,Univerzita Hradec Králové,Pedagogická fakulta,0 Kč,Hradec Králové,6,P,0,0,1,1,jednooborové i dvouoborové,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Výtvarná tvorba se zaměřením na vzdělávání,Univerzita Palackého v Olomouci,Pedagogická fakulta,0 Kč,Olomouc,6,P,0,0,1,1,jednooborové i dvouoborové,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Výtvarná výchova a kultura se zaměřením na vzdělávání,Západočeská univerzita v Plzni,Fakulta pedagogická,0 Kč,Plzeň,6,P,0,0,0,1,https://www.zcu.cz/cs/Admission/Study-fields/index.html?FieldNumber=B0114A300091&FormOfStudy=P&TypeOfStudy=B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,6,P,0,0,1,1,https://is.muni.cz/program/23951/vytvarna-vychova-a-vizualni-tvorba-se-zamerenim-na-vzdelavani,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,0,SŠ,Učitelství,0,Výtvarná výchova pro střední školy a základní umělecké školy se zaměřením na vzdělávání,Ostravská univerzita,Pedagogická fakulta,0 Kč,Ostrava,6,P,0,0,1,0,https://www.osu.cz/studijniobory/?specializaceid=2932,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Výtvarná výchova se zaměřením na vzdělávání,Ostravská univerzita,Pedagogická fakulta,0 Kč,Ostrava,6,P,0,0,0,1,https://www.osu.cz/studijniobory/?znazvu=V%C3%BDtvarn%C3%A1+v%C3%BDchova+se+zam%C4%9B%C5%99en%C3%ADm+na+vzd%C4%9Bl%C3%A1v%C3%A1n%C3%AD&t7=ano&tbsp%5B%5D=1&f45000=ano&filtr=a&x=226&y=30#filtr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Základy společenských věd se zaměřením na vzdělávání,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,0 Kč,Liberec,6,P,0,K,0,1,prezenční i kombinované,,0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,0,0,ETV,0,0,0,VDO,EGS,0,0,0,0,0,0,ANO
Titul,Bc.,0,0,SŠ,Učitelství,0,Základy společenských věd se zaměřením na vzdělávání pro střední školy,Jihočeská univerzita v Českých Budějovicích,Pedagogická fakulta,0 Kč,České Budějovice,6,P,0,0,0,1,https://www.jcu.cz/uchazec-o-studium/co-u-nas-studovat/stag_obory_hledat?hledej_text=Z%C3%A1klady+spole%C4%8Densk%C3%BDch+v%C4%9Bd+se+zam%C4%9B%C5%99en%C3%ADm+na+vzd%C4%9Bl%C3%A1v%C3%A1n%C3%AD+pro+st%C5%99edn%C3%AD+%C5%A1koly&no_cache=1&obor_fakulta=Pedagogick%C3%A1+fakulta&obor_forma=prezen%C4%8Dn%C3%AD&obor_typ=bakal%C3%A1%C5%99sk%C3%A9&b_size=10,,0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,0,0,ETV,0,0,0,VDO,EGS,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Základy techniky se zaměřením na vzdělávání,Univerzita Hradec Králové,Pedagogická fakulta,0 Kč,Hradec Králové,6,P,0,0,0,1,https://www.uhk.cz/cs/pedagogicka-fakulta/prijimaci-zkousky/studijni-programy/zaklady-techniky-se-zamerenim-na-vzdelavani-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Zeměpis se zaměřením na vzdělávání,Masarykova univerzita,Pedagogická fakulta,0 Kč,Brno,6,P,0,0,0,1,https://is.muni.cz/program/23966/zemepis-se-zamerenim-na-vzdelavani,,0,0,0,0,0,0,0,0,0,0,0,0,0,PŘ,Z,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Bc.,0,2. stupeň ZŠ,SŠ,Učitelství,0,Zeměpis se zaměřením na vzdělávání,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,0 Kč,Liberec,6,P,0,K,0,1,prezenční i kombinované,,0,0,0,0,0,0,0,0,0,0,0,0,0,PŘ,Z,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství fyziky a matematiky pro střední školy,Univerzita Hradec Králové,Přírodovědecká fakulta,0 Kč,Hradec Králové,4,P,0,0,1,0,https://www.uhk.cz/cs/prirodovedecka-fakulta/prijimaci-zkousky/studijni-programy/ucitelstvi-fyziky-a-matematiky-pro-stredni-skoly,"Fyzika,Matematika",0,0,0,0,0,0,M,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství chemie a biologie pro střední školy,Univerzita Hradec Králové,Přírodovědecká fakulta,0 Kč,Hradec Králové,4,P,0,0,1,0,https://www.uhk.cz/cs/prirodovedecka-fakulta/prijimaci-zkousky/studijni-programy/ucitelstvi-chemie-a-biologie-pro-stredni-skoly,"Chemie,Biologie, ekologie a životní prostředí",0,0,0,0,0,0,M,0,0,0,0,F,CH,PŘ,0,0,0,VKZ,0,0,0,0,0,0,0,0,0,0,ENV,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství informatiky a fyziky pro střední školy,Univerzita Hradec Králové,Přírodovědecká fakulta,0 Kč,Hradec Králové,4,P,0,0,1,0,https://www.uhk.cz/cs/prirodovedecka-fakulta/prijimaci-zkousky/studijni-programy/ucitelstvi-informatiky-a-fyziky-pro-stredni-skoly,"Informatika, Fyzika",0,0,0,0,0,0,M,IKT,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství informatiky a matematiky pro střední školy,Univerzita Hradec Králové,Přírodovědecká fakulta,0 Kč,Hradec Králové,4,P,0,0,1,0,https://www.uhk.cz/cs/prirodovedecka-fakulta/prijimaci-zkousky/studijni-programy/ucitelstvi-informatiky-a-matematiky-pro-stredni-skoly,"Informatika, Matematika",0,0,0,0,0,0,M,IKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Titul,Mgr.,0,0,SŠ,Učitelství,0,Učitelství matematiky a chemie pro střední školy,Univerzita Hradec Králové,Přírodovědecká fakulta,0 Kč,Hradec Králové,4,P,0,0,1,0,https://www.uhk.cz/cs/prirodovedecka-fakulta/prijimaci-zkousky/studijni-programy/ucitelstvi-matematiky-a-chemie-pro-stredni-skoly,"Matematika, Chemie",0,0,0,0,0,0,M,0,0,0,0,F,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANO
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Doplňující pedagogické studium - biologie - učitelství pro SŠ a ZŠ,Univerzita Karlova,Přírodovědecká fakulta,42 000 Kč,Praha,6,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=7025,,0,0,0,0,0,0,0,0,0,0,0,0,0,PŘ,0,0,0,VKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Doplňující pedagogické studium - geografie - učitelství pro SŠ a ZŠ,Univerzita Karlova,Přírodovědecká fakulta,22 000 Kč,Praha,4,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=7026,"Biologie, Přírodopis",0,0,0,0,0,0,0,0,0,0,0,0,0,PŘ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Doplňující pedagogické studium - geologie - učitelství pro SŠ,Univerzita Karlova,Přírodovědecká fakulta,32 000 Kč,Praha,4,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=7027,,0,0,0,0,0,0,0,0,0,0,0,0,0,PŘ,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Doplňující pedagogické studium - chemie - učitelství pro SŠ a ZŠ,Univerzita Karlova,Přírodovědecká fakulta,26 000 Kč,Praha,4,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=7028,Chemie,0,0,0,0,0,0,0,0,0,0,0,0,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Anglický jazyk - učitelství pro 2. stupeň ZŠ a SŠ,Univerzita Karlova,Pedagogická fakulta,33 000 Kč,Praha,4,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6881,Anglický jazyk,0,AJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství dějepisu pro SŠ a 2.stupeň ZŠ,Univerzita Karlova,Pedagogická fakulta,24 000 Kč,Praha,6,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=7291,Dějepis,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství matematiky pro SŠ a 2. stupeň ZŠ,Univerzita Karlova,Pedagogická fakulta,42 000 Kč,Praha,6,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6846,Matematika,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství německého jazyka a literatury pro SŠ a 2. stupeň ZŠ,Univerzita Karlova,Pedagogická fakulta,35 000 Kč,Praha,5,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6878,Německý jazyk a literatura,0,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství občanské výchovy a základů společenských věd pro SŠ a 2. stupeň ZŠ,Univerzita Karlova,Pedagogická fakulta,20 000 Kč,Praha,4,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6913,"Občanská výchova, Základy společenských věd",0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství pro střední školy,Univerzita Karlova,Pedagogická fakulta,16 000 Kč,Praha,2,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6886,"Cílem programu je poskytnout zájemcům o práci učitele předepsanou odbornou kvalifikaci. Absolventi kurzu, kteří mají magisterské (inženýrské) vzdělání, jež odpovídá některému všeobecně vzdělávacímu, odbornému nebo uměleckému předmětu, získají kvalifikaci pro výuku tohoto předmětu (předmětů) na středních a základních školách.",ČJL,0,0,0,0,0,M,IKT,D,OV,ZSV,F,CH,PŘ,Z,HV,VV,VKZ,,ČSP,DV,ETV,FAV,TPV,OSV,VDO,EGS,MKV,ENV,MV,ODBP,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství ruského jazyka pro SŠ a 2.stupeň ZŠ,Univerzita Karlova,Pedagogická fakulta,40 500 Kč,Praha,6,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6857,Ruský jazyk,0,0,0,0,0,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství tělesné výchovy pro SŠ a 2. stupeň ZŠ,Univerzita Karlova,Pedagogická fakulta,28 500 Kč,Praha,6,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6921,Tělesná výchova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství všeobecně vzdělávacích předmětů SŠ a 2. stupně ZŠ,Univerzita Karlova,Pedagogická fakulta,24 000 Kč,Praha,3,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6882,"Učitelství všeobecně vzdělávacích předmětů střední školy a druhého stupně základní školy má poskytnout vědomosti a dovednosti, které vyžaduje učitelská profese. Je určen absolventům magisterských studijních programů neučitelského zaměření, řádným ukončením tohoto studia mají získat odbornou kvalifikaci. Program zahrnuje soubor pedagogických, psychologických a dalších disciplín.",ČJL,0,0,0,0,0,M,IKT,D,OV,ZSV,F,CH,PŘ,Z,0,0,0,0,ČSP,0,0,0,0,0,0,0,0,ENV,MV,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství výchovy ke zdraví pro SŠ a 2. stupeň ZŠ,Univerzita Karlova,Pedagogická fakulta,20 000 Kč,Praha,3,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6850,Výchova ke zdraví,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,1. stupeň ZŠ,0,0,0,0,Učitelství 1.stupně ZŠ,Univerzita Karlova,Pedagogická fakulta,20 000 Kč,Praha,4,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6859,,ČJL,0,0,0,0,0,M,0,0,0,0,0,0,0,0,HV,VV,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,0,SŠ,0,0,"Učitelství pro SŠ - společenské, ekonomické a právní vědy",Univerzita Karlova,Filozofická fakulta,16 000 Kč,Praha,4,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6583,"vysokoškolské oborové magisterské studium, zájem o kvalifikovanou práci učitele na SŠ,SOŠ,SIŠ apod.",0,0,0,0,0,0,0,0,D,OV,ZSV,0,0,0,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MV,ODBP,0,0,0
Kurz CŽV,,0,0,SŠ,0,0,Učitelství odborných předmětů,Univerzita Karlova,Pedagogická fakulta,18 740 Kč,Praha,2,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6089,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,0
Kurz CŽV,,0,0,SŠ,0,0,Učitelství praktického vyučování,Univerzita Karlova,Pedagogická fakulta,18 142 Kč,Praha,2,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6090,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PV,0,0
Kurz CŽV,,0,0,SŠ,0,0,Doplňující didaktické studium anglického jazyka,Univerzita Karlova,Pedagogická fakulta,16 500 Kč,Praha,2,P,0,0,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6957,Anglický jazyk,0,AJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,0,SŠ,0,0,Vyučování všeobecně vzdělávacího předmětu informatika,Univerzita Karlova,Matematicko-fyzikální fakulta,15 000 Kč,Praha,6,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=7308,Informatika,0,0,0,0,0,0,0,IKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,0,SŠ,0,0,Vyučování všeobecně vzdělávacího předmětu fyzika,Univerzita Karlova,Matematicko-fyzikální fakulta,15 000 Kč,Praha,6,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6174,Fyzika,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,0,SŠ,0,0,Vyučování všeobecně vzdělávacího předmětu matematika,Univerzita Karlova,Matematicko-fyzikální fakulta,15 000 Kč,Praha,6,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_kurz&cid=6176,Matematika,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství ruského jazyka a literatury pro 2. stupeň ZŠ,Jihočeská univerzita v Českých Budějovicích,Pedagogická fakulta,28 500 Kč,České Budějovice,3,P,0,0,1,0,https://www.pf.jcu.cz/education/department/czv/dvpp-rj_zs.php,Ruský jazyk,0,0,0,0,0,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství tělesné výchovy pro 2. stupeň ZŠ,Jihočeská univerzita v Českých Budějovicích,Pedagogická fakulta,28 500 Kč,České Budějovice,3,P,D,0,1,0,https://www.pf.jcu.cz/education/department/czv/dvpp-tv_zs.php,"Vzdělávací program je určen absolventům vysokoškolského magisterského studia Učitelství pro 2. stupeň základní školy, kteří si chtějí rozšířit své vzdělání o kvalifikaci učit další předmět - tělesnou výchovu na 2. stupni ZŠ a pro učitele 1. stupně základní školy, způsobilost vykonávat přímou pedagogickou činnost na jiném stupni školy, nebo absolventy DPS (pedagogické minimum).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství TV pro SŠ – další předmět,Jihočeská univerzita v Českých Budějovicích,Pedagogická fakulta,28 500 Kč,České Budějovice,3,P,D,0,1,0,https://www.pf.jcu.cz/education/department/czv/dvpp-tv_ss_dalsi.php,"Vzdělávací program je určen absolventům vysokoškolského magisterského studia Učitelství pro střední školy, kteří si chtějí rozšířit své vzdělání o kvalifikaci učit další předmět - tělesnou výchovu na SŠ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství tělesné výchovy pro SŠ,Jihočeská univerzita v Českých Budějovicích,Pedagogická fakulta,28 500 Kč,České Budějovice,3,P,0,0,1,0,https://www.pf.jcu.cz/education/department/czv/dvpp-tv_ss.php,Cílovou skupinou jsou absolventi vysokoškolského studia akreditovaného magisterského studijního programu Učitelství tělesné výchovy pro 2. stupeň ZŠ. Absolutoriem tohoto studijního programu získají plnou kvalifikaci pro výuku tělesné výchovy na středních školách.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
